uid_connection,type,img1,img2,date,cluster_file,cluster
3b34d416ee814995b1b25e0a26bbbbb8_5f48125351eb45ac9e6b3d88b96a3359,POSITIVE,3b34d416ee814995b1b25e0a26bbbbb8,5f48125351eb45ac9e6b3d88b96a3359,10-06-2022_15:15:05,morphograph,695.0
3b7aeffd98cc4b36bf825f122ab69069_733e4c113f0041fc9307b74c5269038c,POSITIVE,3b7aeffd98cc4b36bf825f122ab69069,733e4c113f0041fc9307b74c5269038c,10-06-2022_14:58:21,morphograph,255.0
3b7aeffd98cc4b36bf825f122ab69069_a864a7dc81914508b0f926bf0bab5da3,POSITIVE,3b7aeffd98cc4b36bf825f122ab69069,a864a7dc81914508b0f926bf0bab5da3,10-06-2022_14:58:21,morphograph,255.0
3c542dbaaec143949eb07b6b3cddbdd5_3c704cb3b0794e7a8f4f0470daf863ae,POSITIVE,3c542dbaaec143949eb07b6b3cddbdd5,3c704cb3b0794e7a8f4f0470daf863ae,10-06-2022_20:32:48,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,584.0
3c7f7d613a154057876472e97eb1babf_f22106de5db54a45bd1122f4a9781f93,POSITIVE,3c7f7d613a154057876472e97eb1babf,f22106de5db54a45bd1122f4a9781f93,10-06-2022_15:24:21,morphograph,898.0
3c8e90f0a30b45168f9292f799205667_db4d57db3f6e48faa3dc3f3d26b8f99f,POSITIVE,3c8e90f0a30b45168f9292f799205667,db4d57db3f6e48faa3dc3f3d26b8f99f,10-06-2022_20:33:29,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,589.0
3c97c35e1222465e8bad874c98d6a023_5a2a525e194241bcbfa612eacb3a9149,POSITIVE,3c97c35e1222465e8bad874c98d6a023,5a2a525e194241bcbfa612eacb3a9149,10-06-2022_15:07:24,morphograph,525.0
3cd59f0cbc63491c846df2d157431eb5_726f47fb5bd94c5db8069334cc58020e,POSITIVE,3cd59f0cbc63491c846df2d157431eb5,726f47fb5bd94c5db8069334cc58020e,21-06-2022_11:03:55,01-06-2022/clusters_optics_0.13_01-06-2022_19,333.0
3cd59f0cbc63491c846df2d157431eb5_922fe92d61e744b1a9462c848a916bcf,POSITIVE,3cd59f0cbc63491c846df2d157431eb5,922fe92d61e744b1a9462c848a916bcf,21-06-2022_11:03:55,01-06-2022/clusters_optics_0.13_01-06-2022_19,333.0
3cd59f0cbc63491c846df2d157431eb5_9c4ef6a670de4d90a5fc79df2946dc79,POSITIVE,3cd59f0cbc63491c846df2d157431eb5,9c4ef6a670de4d90a5fc79df2946dc79,21-06-2022_11:03:55,01-06-2022/clusters_optics_0.13_01-06-2022_19,333.0
3d0785312350422e807aca5cd2d653fb_9c7e85070dc0418b9c9d5fffaa9c7ee7,POSITIVE,3d0785312350422e807aca5cd2d653fb,9c7e85070dc0418b9c9d5fffaa9c7ee7,10-06-2022_20:33:42,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,593.0
3d38cd68930346d9886f5ecc91c55097_dad9b4d043e54a92ba63fcd98ad0a414,DUPLICATE,3d38cd68930346d9886f5ecc91c55097,dad9b4d043e54a92ba63fcd98ad0a414,10-06-2022_20:34:29,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,594.0
3d3fbd5152384beaa83bc60d5b31e591_5bdc9d6703ea45b3a57ec78f43ebb12c,CORRECT,5bdc9d6703ea45b3a57ec78f43ebb12c,3d3fbd5152384beaa83bc60d5b31e591,29-06-2022_19:17:12,01-06-2022/clusters_optics_0.13_01-06-2022_19,69.0
3d3fbd5152384beaa83bc60d5b31e591_5bdc9d6703ea45b3a57ec78f43ebb12c,POSITIVE,3d3fbd5152384beaa83bc60d5b31e591,5bdc9d6703ea45b3a57ec78f43ebb12c,10-06-2022_15:03:47,morphograph,374.0
3d3fbd5152384beaa83bc60d5b31e591_7098112d4bb34627aa4132885ebfc271,CORRECT,7098112d4bb34627aa4132885ebfc271,3d3fbd5152384beaa83bc60d5b31e591,29-06-2022_19:17:12,01-06-2022/clusters_optics_0.13_01-06-2022_19,69.0
3d3fbd5152384beaa83bc60d5b31e591_7098112d4bb34627aa4132885ebfc271,POSITIVE,3d3fbd5152384beaa83bc60d5b31e591,7098112d4bb34627aa4132885ebfc271,10-06-2022_15:03:47,morphograph,374.0
3d3fbd5152384beaa83bc60d5b31e591_cfba6a7518534176b9ec87566803563b,CORRECT,cfba6a7518534176b9ec87566803563b,3d3fbd5152384beaa83bc60d5b31e591,29-06-2022_19:17:12,01-06-2022/clusters_optics_0.13_01-06-2022_19,69.0
3d3fbd5152384beaa83bc60d5b31e591_cfba6a7518534176b9ec87566803563b,POSITIVE,3d3fbd5152384beaa83bc60d5b31e591,cfba6a7518534176b9ec87566803563b,10-06-2022_15:03:47,morphograph,374.0
3d3fbd5152384beaa83bc60d5b31e591_ed5e36c6ae7c47f9935fe58b75d34144,POSITIVE,3d3fbd5152384beaa83bc60d5b31e591,ed5e36c6ae7c47f9935fe58b75d34144,10-06-2022_15:03:47,morphograph,374.0
3d53c78b254842d3b35ea73721ad7d17_bd11a8fd3d8040519eb0280ffb8dfbcb,POSITIVE,3d53c78b254842d3b35ea73721ad7d17,bd11a8fd3d8040519eb0280ffb8dfbcb,10-06-2022_15:12:34,morphograph,628.0
3d7c6e11baea4aa0aca856c73c0b99b5_c431a81b40584af7b43e0006e4db2358,POSITIVE,3d7c6e11baea4aa0aca856c73c0b99b5,c431a81b40584af7b43e0006e4db2358,10-06-2022_15:09:48,morphograph,569.0
3d7c6e11baea4aa0aca856c73c0b99b5_d4af954e86ae483a94d699a4c116ce16,CORRECT,3d7c6e11baea4aa0aca856c73c0b99b5,d4af954e86ae483a94d699a4c116ce16,29-06-2022_19:14:48,01-06-2022/clusters_optics_0.13_01-06-2022_19,51.0
3d7c6e11baea4aa0aca856c73c0b99b5_d4af954e86ae483a94d699a4c116ce16,POSITIVE,3d7c6e11baea4aa0aca856c73c0b99b5,d4af954e86ae483a94d699a4c116ce16,10-06-2022_15:09:48,morphograph,569.0
3d8ffffed4844782b3c4afca470f69cf_b4337531afa946349ff87fead3e54f35,DUPLICATE,3d8ffffed4844782b3c4afca470f69cf,b4337531afa946349ff87fead3e54f35,10-06-2022_20:35:51,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,597.0
3e12c45d7ff24bc3b5a68f331484e455_42be9c6d172e4af5a8b7dedbaf03509f,POSITIVE,42be9c6d172e4af5a8b7dedbaf03509f,3e12c45d7ff24bc3b5a68f331484e455,29-06-2022_19:56:47,07-06-2022/clusters_optics_0.13_07-06-2022_19,457.0
3e32ccd5d4724a7b82a9d5f22c3f2ff3_97d7ab5225fa4d11bef7afd51127a7ee,POSITIVE,3e32ccd5d4724a7b82a9d5f22c3f2ff3,97d7ab5225fa4d11bef7afd51127a7ee,10-06-2022_15:12:21,morphograph,622.0
3ead23e5580d4b4aa502066d89bd4a37_74cc201ea5004c16bf2a3e8bb0ea27cc,POSITIVE,3ead23e5580d4b4aa502066d89bd4a37,74cc201ea5004c16bf2a3e8bb0ea27cc,10-06-2022_20:36:28,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,603.0
3f3a15c16a9d47f8860faee50c5a74c2_756bea186d0b4012a8d7c9a7e1d9f6d5,CORRECT,3f3a15c16a9d47f8860faee50c5a74c2,756bea186d0b4012a8d7c9a7e1d9f6d5,29-06-2022_19:11:26,01-06-2022/clusters_optics_0.13_01-06-2022_19,32.0
3f3a15c16a9d47f8860faee50c5a74c2_756bea186d0b4012a8d7c9a7e1d9f6d5,POSITIVE,3f3a15c16a9d47f8860faee50c5a74c2,756bea186d0b4012a8d7c9a7e1d9f6d5,10-06-2022_15:06:47,morphograph,515.0
3f3a15c16a9d47f8860faee50c5a74c2_8b9d94eb42164b0db12b479d05dfd5f1,CORRECT,8b9d94eb42164b0db12b479d05dfd5f1,3f3a15c16a9d47f8860faee50c5a74c2,29-06-2022_19:11:26,01-06-2022/clusters_optics_0.13_01-06-2022_19,32.0
3f3a15c16a9d47f8860faee50c5a74c2_8b9d94eb42164b0db12b479d05dfd5f1,POSITIVE,3f3a15c16a9d47f8860faee50c5a74c2,8b9d94eb42164b0db12b479d05dfd5f1,10-06-2022_15:06:47,morphograph,515.0
3f3a15c16a9d47f8860faee50c5a74c2_abd60b8a01ee41689b77f435cca1f08e,CORRECT,abd60b8a01ee41689b77f435cca1f08e,3f3a15c16a9d47f8860faee50c5a74c2,29-06-2022_19:11:26,01-06-2022/clusters_optics_0.13_01-06-2022_19,32.0
3f3a15c16a9d47f8860faee50c5a74c2_abd60b8a01ee41689b77f435cca1f08e,POSITIVE,3f3a15c16a9d47f8860faee50c5a74c2,abd60b8a01ee41689b77f435cca1f08e,10-06-2022_15:06:47,morphograph,515.0
3f3a15c16a9d47f8860faee50c5a74c2_b1ea808ff35545b4a9447fe7121654dd,CORRECT,b1ea808ff35545b4a9447fe7121654dd,3f3a15c16a9d47f8860faee50c5a74c2,29-06-2022_19:11:26,01-06-2022/clusters_optics_0.13_01-06-2022_19,32.0
3f3a15c16a9d47f8860faee50c5a74c2_b1ea808ff35545b4a9447fe7121654dd,POSITIVE,3f3a15c16a9d47f8860faee50c5a74c2,b1ea808ff35545b4a9447fe7121654dd,10-06-2022_15:06:47,morphograph,515.0
3f3a15c16a9d47f8860faee50c5a74c2_b76c7caf992b4cf59c43ec9ddb2cbcc3,CORRECT,b76c7caf992b4cf59c43ec9ddb2cbcc3,3f3a15c16a9d47f8860faee50c5a74c2,29-06-2022_19:11:26,01-06-2022/clusters_optics_0.13_01-06-2022_19,32.0
3f3a15c16a9d47f8860faee50c5a74c2_b76c7caf992b4cf59c43ec9ddb2cbcc3,POSITIVE,3f3a15c16a9d47f8860faee50c5a74c2,b76c7caf992b4cf59c43ec9ddb2cbcc3,10-06-2022_15:06:47,morphograph,515.0
3f734d02d70b4149abdf5507441446ce_492401ac670b4c049e331c3756c089ec,CORRECT,3f734d02d70b4149abdf5507441446ce,492401ac670b4c049e331c3756c089ec,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
3f734d02d70b4149abdf5507441446ce_5d66686c18c640f382b9b97ca5bc0df7,CORRECT,3f734d02d70b4149abdf5507441446ce,5d66686c18c640f382b9b97ca5bc0df7,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
3f734d02d70b4149abdf5507441446ce_83da3eb183954ccf8d001d1f92f2c3a0,CORRECT,3f734d02d70b4149abdf5507441446ce,83da3eb183954ccf8d001d1f92f2c3a0,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
3f734d02d70b4149abdf5507441446ce_b5d16742b0c04046a80b66e4ea98524a,CORRECT,b5d16742b0c04046a80b66e4ea98524a,3f734d02d70b4149abdf5507441446ce,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
3f734d02d70b4149abdf5507441446ce_b9105cbad53a40428644856c6e91e425,CORRECT,3f734d02d70b4149abdf5507441446ce,b9105cbad53a40428644856c6e91e425,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
3f734d02d70b4149abdf5507441446ce_de70f65e25304163a21e510268d9869a,CORRECT,de70f65e25304163a21e510268d9869a,3f734d02d70b4149abdf5507441446ce,29-06-2022_19:19:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,87.0
40003ccfb32f49c88b5aaf27a57b8b89_6ff775c9095c4fe7a44a7c1eeabe82cf,POSITIVE,40003ccfb32f49c88b5aaf27a57b8b89,6ff775c9095c4fe7a44a7c1eeabe82cf,10-06-2022_15:24:24,morphograph,899.0
406e89d2535048cc8e4b9ae645b34a8c_7b5b6fc2811148bfa4a14a125ab9dca0,POSITIVE,406e89d2535048cc8e4b9ae645b34a8c,7b5b6fc2811148bfa4a14a125ab9dca0,10-06-2022_20:37:23,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,619.0
40744d2f63464d189ecb7d132914f241_45588b4e33444ed8b34c523bac808bc4,POSITIVE,40744d2f63464d189ecb7d132914f241,45588b4e33444ed8b34c523bac808bc4,10-06-2022_14:42:43,morphograph,33.0
40744d2f63464d189ecb7d132914f241_466158b892cb4290a243349e2189eab2,POSITIVE,40744d2f63464d189ecb7d132914f241,466158b892cb4290a243349e2189eab2,10-06-2022_14:42:43,morphograph,33.0
40744d2f63464d189ecb7d132914f241_57493586e7244f42ab3ecb494c8d606c,POSITIVE,40744d2f63464d189ecb7d132914f241,57493586e7244f42ab3ecb494c8d606c,10-06-2022_14:42:43,morphograph,33.0
40744d2f63464d189ecb7d132914f241_5a3f7b23ca564411b1e76e7247b99b9a,POSITIVE,40744d2f63464d189ecb7d132914f241,5a3f7b23ca564411b1e76e7247b99b9a,10-06-2022_14:42:43,morphograph,33.0
40744d2f63464d189ecb7d132914f241_8851076295d544bd8a902cc1777d7d13,POSITIVE,40744d2f63464d189ecb7d132914f241,8851076295d544bd8a902cc1777d7d13,10-06-2022_14:42:43,morphograph,33.0
40744d2f63464d189ecb7d132914f241_8ddfca6074ee4cf0ac3376d1120ad64b,POSITIVE,40744d2f63464d189ecb7d132914f241,8ddfca6074ee4cf0ac3376d1120ad64b,10-06-2022_14:42:43,morphograph,33.0
40744d2f63464d189ecb7d132914f241_b5a595f3369b4624bd95b3dcb4a9ab67,POSITIVE,40744d2f63464d189ecb7d132914f241,b5a595f3369b4624bd95b3dcb4a9ab67,10-06-2022_14:42:43,morphograph,33.0
40744d2f63464d189ecb7d132914f241_da54c106180449d1a52993e9a5bc17fd,POSITIVE,40744d2f63464d189ecb7d132914f241,da54c106180449d1a52993e9a5bc17fd,10-06-2022_14:42:43,morphograph,33.0
408bffdc6a194c5f99b2005ce38e36e1_8fdcb39db89e44dcb7c06ffc6bad89db,POSITIVE,408bffdc6a194c5f99b2005ce38e36e1,8fdcb39db89e44dcb7c06ffc6bad89db,10-06-2022_15:17:18,morphograph,765.0
41f218ff2042497e83b5d9b033107995_46dfbdfd0584490c887ad0105300e820,POSITIVE,46dfbdfd0584490c887ad0105300e820,41f218ff2042497e83b5d9b033107995,29-06-2022_19:38:57,07-06-2022/clusters_optics_0.13_07-06-2022_19,69.0
423b67f3e38147c6921e799abd61d81b_622880b3645c4d93aa9f1b2adbfd7958,CORRECT,423b67f3e38147c6921e799abd61d81b,622880b3645c4d93aa9f1b2adbfd7958,21-06-2022_11:24:26,01-06-2022/clusters_optics_0.13_01-06-2022_19,8.0
423b67f3e38147c6921e799abd61d81b_84f21d0691b04b1fb97eef6a399537f0,CORRECT,423b67f3e38147c6921e799abd61d81b,84f21d0691b04b1fb97eef6a399537f0,21-06-2022_11:24:26,01-06-2022/clusters_optics_0.13_01-06-2022_19,8.0
42885cdeac694732b304a4c8e11cc1e9_df0052e6b4714a2387d63b0628ae2026,DUPLICATE,42885cdeac694732b304a4c8e11cc1e9,df0052e6b4714a2387d63b0628ae2026,10-06-2022_20:38:11,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,631.0
42d6781bd6264f55b7727814869d9827_6b33189d3a264bc7a9ee02e0c2dd9bcd,POSITIVE,42d6781bd6264f55b7727814869d9827,6b33189d3a264bc7a9ee02e0c2dd9bcd,10-06-2022_14:43:45,morphograph,51.0
42d6781bd6264f55b7727814869d9827_719bdd8a6787461dbe1516c099b89611,POSITIVE,42d6781bd6264f55b7727814869d9827,719bdd8a6787461dbe1516c099b89611,10-06-2022_14:43:45,morphograph,51.0
42d6781bd6264f55b7727814869d9827_8ed68a3ccdc4416aabeb9f1e5e73a8e7,POSITIVE,42d6781bd6264f55b7727814869d9827,8ed68a3ccdc4416aabeb9f1e5e73a8e7,10-06-2022_14:43:45,morphograph,51.0
42d6781bd6264f55b7727814869d9827_951421f541804e0785b5b59c0f7fb20e,POSITIVE,42d6781bd6264f55b7727814869d9827,951421f541804e0785b5b59c0f7fb20e,10-06-2022_14:43:45,morphograph,51.0
42d6781bd6264f55b7727814869d9827_cdc2146ba34346d79c7e77cb1e8ac8a2,POSITIVE,42d6781bd6264f55b7727814869d9827,cdc2146ba34346d79c7e77cb1e8ac8a2,10-06-2022_14:43:45,morphograph,51.0
42d6781bd6264f55b7727814869d9827_d1551f86723a455fb10f9a3a9a3ae504,POSITIVE,42d6781bd6264f55b7727814869d9827,d1551f86723a455fb10f9a3a9a3ae504,10-06-2022_14:43:45,morphograph,51.0
42d8b32c6e514008a59cea580f507788_48fcb04aa56e4e37922be2b4d0ce7073,POSITIVE,42d8b32c6e514008a59cea580f507788,48fcb04aa56e4e37922be2b4d0ce7073,29-06-2022_19:41:21,07-06-2022/clusters_optics_0.13_07-06-2022_19,92.0
42f4a7505e1a4fa5b7af67e8ae2ff9c4_7391d902c48a482bbaa283df1eb0609d,DUPLICATE,42f4a7505e1a4fa5b7af67e8ae2ff9c4,7391d902c48a482bbaa283df1eb0609d,10-06-2022_20:39:12,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,634.0
4323ee8077a441a994d42b251cfd45d5_5a47477484de4ea6966929fca06e44c1,POSITIVE,4323ee8077a441a994d42b251cfd45d5,5a47477484de4ea6966929fca06e44c1,21-06-2022_11:01:10,01-06-2022/clusters_optics_0.13_01-06-2022_19,267.0
43a6ec6c2df6404cb82c1b3762cbcc8e_7c2d9578448f4e62b6da913843fc7497,POSITIVE,43a6ec6c2df6404cb82c1b3762cbcc8e,7c2d9578448f4e62b6da913843fc7497,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
43a6ec6c2df6404cb82c1b3762cbcc8e_91bffa0644674445a2b776fcb9a465c9,POSITIVE,43a6ec6c2df6404cb82c1b3762cbcc8e,91bffa0644674445a2b776fcb9a465c9,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
43a6ec6c2df6404cb82c1b3762cbcc8e_f44588d01a6d4b54aaab7e6137b51dbc,POSITIVE,43a6ec6c2df6404cb82c1b3762cbcc8e,f44588d01a6d4b54aaab7e6137b51dbc,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
43a6ec6c2df6404cb82c1b3762cbcc8e_fed6081dbf34472d91726da52d86331f,POSITIVE,43a6ec6c2df6404cb82c1b3762cbcc8e,fed6081dbf34472d91726da52d86331f,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
4406fe2f62464f46a6f6464bcffcd7d6_ec7ea836838e4ad6aa6b6e85a79c4f80,POSITIVE,4406fe2f62464f46a6f6464bcffcd7d6,ec7ea836838e4ad6aa6b6e85a79c4f80,10-06-2022_20:40:31,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,643.0
4419f85b62a44cf1a5d09b24f69d88dc_a5730af7074345cd857ff91b13058d18,POSITIVE,4419f85b62a44cf1a5d09b24f69d88dc,a5730af7074345cd857ff91b13058d18,10-06-2022_20:40:45,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,644.0
44402130d84f4d6faf350d8c19d52d31_4d02b1acf87045b0ada23a23d9183f95,DUPLICATE,44402130d84f4d6faf350d8c19d52d31,4d02b1acf87045b0ada23a23d9183f95,11-06-2022_11:26:58,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,645.0
44578612492342fbb86b1478c1d4e3bf_97a2565b6f6341f6b1457152e09046b4,POSITIVE,44578612492342fbb86b1478c1d4e3bf,97a2565b6f6341f6b1457152e09046b4,14-06-2022_20:37:21,07-06-2022/clusters_optics_0.13_07-06-2022_19,45.0
446da890b6ad4096a5874e061b0d39e4_7575d60e56984936ae548a9cb3c7a73b,CORRECT,446da890b6ad4096a5874e061b0d39e4,7575d60e56984936ae548a9cb3c7a73b,29-06-2022_19:11:33,01-06-2022/clusters_optics_0.13_01-06-2022_19,33.0
446da890b6ad4096a5874e061b0d39e4_7575d60e56984936ae548a9cb3c7a73b,POSITIVE,446da890b6ad4096a5874e061b0d39e4,7575d60e56984936ae548a9cb3c7a73b,10-06-2022_14:50:19,morphograph,71.0
446da890b6ad4096a5874e061b0d39e4_c5839e5220e5419e92d878396b0c04bb,CORRECT,c5839e5220e5419e92d878396b0c04bb,446da890b6ad4096a5874e061b0d39e4,29-06-2022_19:11:33,01-06-2022/clusters_optics_0.13_01-06-2022_19,33.0
446da890b6ad4096a5874e061b0d39e4_c5839e5220e5419e92d878396b0c04bb,POSITIVE,446da890b6ad4096a5874e061b0d39e4,c5839e5220e5419e92d878396b0c04bb,10-06-2022_14:50:19,morphograph,71.0
446da890b6ad4096a5874e061b0d39e4_d25b1f0bc93644948d55050ac71f4eac,POSITIVE,446da890b6ad4096a5874e061b0d39e4,d25b1f0bc93644948d55050ac71f4eac,10-06-2022_14:50:19,morphograph,71.0
446da890b6ad4096a5874e061b0d39e4_edf58fa1bada45879fead83cede67e45,CORRECT,446da890b6ad4096a5874e061b0d39e4,edf58fa1bada45879fead83cede67e45,29-06-2022_19:11:33,01-06-2022/clusters_optics_0.13_01-06-2022_19,33.0
4481c71e25a844fb8ec4d5c4e0d654c1_9e99ea8470344ff9b152dd64eb0607ee,POSITIVE,4481c71e25a844fb8ec4d5c4e0d654c1,9e99ea8470344ff9b152dd64eb0607ee,29-06-2022_19:47:48,07-06-2022/clusters_optics_0.13_07-06-2022_19,702.0
44ab05854ff0443d8d40d331bc74c84a_8e1836461ffb4ce6ab0d434d2e5f11b6,POSITIVE,44ab05854ff0443d8d40d331bc74c84a,8e1836461ffb4ce6ab0d434d2e5f11b6,11-06-2022_11:29:25,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,651.0
44ab05854ff0443d8d40d331bc74c84a_b018aaca74ee4ff9b7bece501bb30ab7,POSITIVE,44ab05854ff0443d8d40d331bc74c84a,b018aaca74ee4ff9b7bece501bb30ab7,11-06-2022_11:29:25,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,651.0
44d6fb3a718048a8bf2eefc697ffe759_a41cd82bb35c4101a0f63ee8fe9f9157,POSITIVE,44d6fb3a718048a8bf2eefc697ffe759,a41cd82bb35c4101a0f63ee8fe9f9157,29-06-2022_19:53:36,07-06-2022/clusters_optics_0.13_07-06-2022_19,430.0
452df4f9a15649a09b786d676567408c_77c9551ba0ce407f95f68f56cea9a22a,POSITIVE,452df4f9a15649a09b786d676567408c,77c9551ba0ce407f95f68f56cea9a22a,10-06-2022_15:24:31,morphograph,900.0
4530b079844a49b6b037fbf5c79d05be_7ded8473d98c469b80feec6fc7f7097d,POSITIVE,4530b079844a49b6b037fbf5c79d05be,7ded8473d98c469b80feec6fc7f7097d,14-06-2022_20:15:13,01-06-2022/clusters_optics_0.13_01-06-2022_19,728.0
4533861d83e746c9a0460312e3038936_ffaf9360139447da9df2c15872208a4b,POSITIVE,4533861d83e746c9a0460312e3038936,ffaf9360139447da9df2c15872208a4b,29-06-2022_19:59:22,07-06-2022/clusters_optics_0.13_07-06-2022_19,490.0
454ce6765a444c02b463a2020d9a8d08_63c56a235b7a496e83fe1105824ba126,POSITIVE,454ce6765a444c02b463a2020d9a8d08,63c56a235b7a496e83fe1105824ba126,10-06-2022_14:45:20,morphograph,62.0
454ce6765a444c02b463a2020d9a8d08_a3aca32517a348198326b356d8b1d8b0,POSITIVE,454ce6765a444c02b463a2020d9a8d08,a3aca32517a348198326b356d8b1d8b0,10-06-2022_14:45:20,morphograph,62.0
454ce6765a444c02b463a2020d9a8d08_bb6c2ee46dd241a4a9ded6104fce1ca6,POSITIVE,454ce6765a444c02b463a2020d9a8d08,bb6c2ee46dd241a4a9ded6104fce1ca6,10-06-2022_14:45:20,morphograph,62.0
454ce6765a444c02b463a2020d9a8d08_d7fe4958a0f44488827f84b2bb5711ad,POSITIVE,454ce6765a444c02b463a2020d9a8d08,d7fe4958a0f44488827f84b2bb5711ad,10-06-2022_14:45:20,morphograph,62.0
454ce6765a444c02b463a2020d9a8d08_ea0b2e19aaf04860b0f133c4a5436719,POSITIVE,454ce6765a444c02b463a2020d9a8d08,ea0b2e19aaf04860b0f133c4a5436719,10-06-2022_14:45:20,morphograph,62.0
45588b4e33444ed8b34c523bac808bc4_466158b892cb4290a243349e2189eab2,POSITIVE,45588b4e33444ed8b34c523bac808bc4,466158b892cb4290a243349e2189eab2,10-06-2022_14:42:43,morphograph,33.0
45588b4e33444ed8b34c523bac808bc4_57493586e7244f42ab3ecb494c8d606c,POSITIVE,45588b4e33444ed8b34c523bac808bc4,57493586e7244f42ab3ecb494c8d606c,10-06-2022_14:42:43,morphograph,33.0
45588b4e33444ed8b34c523bac808bc4_5a3f7b23ca564411b1e76e7247b99b9a,POSITIVE,45588b4e33444ed8b34c523bac808bc4,5a3f7b23ca564411b1e76e7247b99b9a,10-06-2022_14:42:43,morphograph,33.0
45588b4e33444ed8b34c523bac808bc4_8851076295d544bd8a902cc1777d7d13,POSITIVE,45588b4e33444ed8b34c523bac808bc4,8851076295d544bd8a902cc1777d7d13,10-06-2022_14:42:43,morphograph,33.0
45588b4e33444ed8b34c523bac808bc4_8ddfca6074ee4cf0ac3376d1120ad64b,POSITIVE,45588b4e33444ed8b34c523bac808bc4,8ddfca6074ee4cf0ac3376d1120ad64b,10-06-2022_14:42:43,morphograph,33.0
45588b4e33444ed8b34c523bac808bc4_b5a595f3369b4624bd95b3dcb4a9ab67,POSITIVE,45588b4e33444ed8b34c523bac808bc4,b5a595f3369b4624bd95b3dcb4a9ab67,10-06-2022_14:42:43,morphograph,33.0
45588b4e33444ed8b34c523bac808bc4_da54c106180449d1a52993e9a5bc17fd,POSITIVE,45588b4e33444ed8b34c523bac808bc4,da54c106180449d1a52993e9a5bc17fd,10-06-2022_14:42:43,morphograph,33.0
462f5356641f432f8f33884638b6548e_c585a945dbea4e178d1dcf4638fbf2d1,POSITIVE,462f5356641f432f8f33884638b6548e,c585a945dbea4e178d1dcf4638fbf2d1,11-06-2022_11:30:48,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,662.0
463bb7065fcb450f8113dc05d6959c92_94f3ecef4aa046e583e99d0a31bf6656,CORRECT,463bb7065fcb450f8113dc05d6959c92,94f3ecef4aa046e583e99d0a31bf6656,21-06-2022_11:24:46,01-06-2022/clusters_optics_0.13_01-06-2022_19,16.0
464f21e4d1fc4ecca30a99778706d7b2_78fb7152122e4cd99213a030cac31b89,POSITIVE,464f21e4d1fc4ecca30a99778706d7b2,78fb7152122e4cd99213a030cac31b89,10-06-2022_15:08:28,morphograph,554.0
464f21e4d1fc4ecca30a99778706d7b2_86c647fa14b14729b499d69e81b5871c,POSITIVE,464f21e4d1fc4ecca30a99778706d7b2,86c647fa14b14729b499d69e81b5871c,10-06-2022_15:08:28,morphograph,554.0
466158b892cb4290a243349e2189eab2_57493586e7244f42ab3ecb494c8d606c,POSITIVE,466158b892cb4290a243349e2189eab2,57493586e7244f42ab3ecb494c8d606c,10-06-2022_14:42:43,morphograph,33.0
466158b892cb4290a243349e2189eab2_5a3f7b23ca564411b1e76e7247b99b9a,POSITIVE,466158b892cb4290a243349e2189eab2,5a3f7b23ca564411b1e76e7247b99b9a,10-06-2022_14:42:43,morphograph,33.0
466158b892cb4290a243349e2189eab2_8851076295d544bd8a902cc1777d7d13,POSITIVE,466158b892cb4290a243349e2189eab2,8851076295d544bd8a902cc1777d7d13,10-06-2022_14:42:43,morphograph,33.0
466158b892cb4290a243349e2189eab2_8ddfca6074ee4cf0ac3376d1120ad64b,POSITIVE,466158b892cb4290a243349e2189eab2,8ddfca6074ee4cf0ac3376d1120ad64b,10-06-2022_14:42:43,morphograph,33.0
466158b892cb4290a243349e2189eab2_b5a595f3369b4624bd95b3dcb4a9ab67,POSITIVE,466158b892cb4290a243349e2189eab2,b5a595f3369b4624bd95b3dcb4a9ab67,10-06-2022_14:42:43,morphograph,33.0
