,uid,cluster,Description (EN),Description (EN - ref),cluster_iconography,AuthorClean,AuthorAttr,cluster_attribution,scores_iconography,scores_authors,scores_attributions,AuthorDeathLong,AuthorDeathLat,CountModifiers,scores_times,scores_places,scores_count
4807,7ee9e023d1854a1da4ab1588ee94947e,264,Jesus in the house of Lazarus.,Jesus in the house of Lazaru,8,BASSANO,scuola dei -,3,-4.6,1.44,0.2,,,,46.8,3.72,56
4808,7ee9e023d1854a1da4ab1588ee94947e,264,Jesus in the house of Lazarus.,Jesus in the house of Lazaru,8,BASSANO,scuola dei -,3,-4.6,1.44,0.2,,,,46.8,3.72,56
4809,7ee9e023d1854a1da4ab1588ee94947e,264,Jesus in the house of Lazarus.,Jesus in the house of Lazaru,8,BASSANO,scuola dei -,3,-4.6,1.44,0.2,,,,46.8,3.72,56
4810,7ef1425368b2487dae9597d8073153b9,731,"Mystical marriage of St. Catherine with St. Michael the Archangel, St. Clare, St. Dorotea, St. Francis and the donors Andrea Boyo and Dorotea Thun. Cm. 317 x 200o",Mystical marriage of S,8,FOGOLINO,Original,0,0.8,0.98,0.9,,,3.0,0.1,0.0,2
4811,7f0b94d83d0747dd9551e9abd5c3f61e,382,The Purification of the Temple,The Purification of the Temple,8,"GRECO,",Original,0,-1.0,0.8,0.0,,,,45.0,0.0,20
4812,7f0b94d83d0747dd9551e9abd5c3f61e,382,The Purification of the Temple,The Purification of the Temple,8,"GRECO,",Original,0,-1.0,0.8,0.0,,,,45.0,0.0,20
4813,7f0b94d83d0747dd9551e9abd5c3f61e,382,The Purification of the Temple,The Purification of the Temple,8,"GRECO,",Original,0,-1.0,0.8,0.0,,,,45.0,0.0,20
4814,7f0b94d83d0747dd9551e9abd5c3f61e,382,The Purification of the Temple,The Purification of the Temple,8,"GRECO,",Original,0,-1.0,0.8,0.0,,,,45.0,0.0,20
4815,7f0fc9bf4c954e82aaf5797134371707,632,Winter,Winter,8,"ARCIMBOLDO,",Original,0,0.1,0.91,0.55,,,,22.45,0.0,9
4816,7f0fc9bf4c954e82aaf5797134371707,632,Winter,Winter,8,"ARCIMBOLDO,",Original,0,0.1,0.91,0.55,,,,22.45,0.0,9
4817,7f0fc9bf4c954e82aaf5797134371707,632,Winter,Winter,8,"ARCIMBOLDO,",Original,0,0.1,0.91,0.55,,,,22.45,0.0,9
4818,7f1865256eda454fb66c454b17ff2119,709,Rape of Europe. Plate 49.,Rape of Europ,8,LEFEBVRE,da Paolo Veronese,3,-0.8,2.82,1.1,,,,0.9,0.0,18
4819,7f1865256eda454fb66c454b17ff2119,709,Rape of Europe. Plate 49.,Rape of Europ,8,LEFEBVRE,da Paolo Veronese,3,-0.8,2.82,1.1,,,,0.9,0.0,18
4820,7f1865256eda454fb66c454b17ff2119,709,Rape of Europe. Plate 49.,Rape of Europ,8,LEFEBVRE,da Paolo Veronese,3,-0.8,2.82,1.1,,,,0.9,0.0,18
4821,7f1865256eda454fb66c454b17ff2119,709,Rape of Europe. Plate 49.,Rape of Europ,8,LEFEBVRE,da Paolo Veronese,3,-0.8,2.82,1.1,,,,0.9,0.0,18
4822,7f1865256eda454fb66c454b17ff2119,709,Rape of Europe. Plate 49.,Rape of Europ,8,LEFEBVRE,da Paolo Veronese,3,-0.8,2.82,1.1,,,,0.9,0.0,18
4823,7f1865256eda454fb66c454b17ff2119,709,Rape of Europe. Plate 49.,Rape of Europ,8,LEFEBVRE,da Paolo Veronese,3,-0.8,2.82,1.1,,,,0.9,0.0,18
4824,7f1a428028cb44ccad1fc9cf0db89c25,892,7f1a428028cb44ccad1fc9cf0db89c25,7f1a428028cb44ccad1fc9cf0db89c25,8,PASSEROTTI,Original,0,0.8,1.98,0.9,11.351,44.507,3.0,1.1,2.17,2
4825,7f2180dcf3434429b5b42963bb70715b,905,7f2180dcf3434429b5b42963bb70715b,7f2180dcf3434429b5b42963bb70715b,8,GUERCINO,I1,3,0.8,0.98,0.9,11.351,44.507,23.0,0.1,0.1,2
4826,7f25b6a43f944cbca2ecd8c98390711e,514,"Holy Family. mm. 340, 242",Holy Famil,34,SAIMACHLINI,Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
4827,7f40a2af780f446590b23643f29adba9,496,s. Caterina.,,8,BAROCCI,scuola di -,4,-0.6,0.84,2.2,,,,0.8,0.8,16
4828,7f40a2af780f446590b23643f29adba9,496,s. Caterina.,,8,BAROCCI,scuola di -,4,-0.6,0.84,2.2,,,,0.8,0.8,16
4829,7f40a2af780f446590b23643f29adba9,496,s. Caterina.,,8,BAROCCI,scuola di -,4,-0.6,0.84,2.2,,,,0.8,0.8,16
4830,7f40a2af780f446590b23643f29adba9,496,s. Caterina.,,8,BAROCCI,scuola di -,4,-0.6,0.84,2.2,,,,0.8,0.8,16
4831,7f45a936e81a48cb9f878a7ffd696084,197,"The Virgin and Child with St. Anthony. Copper, am. 24 x 18.",The Virgin and Child with S,14,LIBERI,Copia da,1,1.0,1.9,1.5,,,,0.5,0.5,10
4832,7f45a936e81a48cb9f878a7ffd696084,197,"The Virgin and Child with St. Anthony. Copper, am. 24 x 18.",The Virgin and Child with S,14,LIBERI,Copia da,1,1.0,1.9,1.5,,,,0.5,0.5,10
4833,7f45a936e81a48cb9f878a7ffd696084,197,"The Virgin and Child with St. Anthony. Copper, am. 24 x 18.",The Virgin and Child with S,14,LIBERI,Copia da,1,1.0,1.9,1.5,,,,0.5,0.5,10
4834,7f45a936e81a48cb9f878a7ffd696084,197,"The Virgin and Child with St. Anthony. Copper, am. 24 x 18.",The Virgin and Child with S,14,LIBERI,Copia da,1,1.0,1.9,1.5,,,,0.5,0.5,10
4835,7f45a936e81a48cb9f878a7ffd696084,197,"The Virgin and Child with St. Anthony. Copper, am. 24 x 18.",The Virgin and Child with S,14,LIBERI,Copia da,1,1.0,1.9,1.5,,,,0.5,0.5,10
4836,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4837,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4838,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4839,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4840,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4841,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4842,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4843,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4844,7f611bf9f5a244299ef2f673bb23b61e,18,Salome.,Salom,8,LUINI,Original,0,-3.1,3.49,-1.55,,,13.0,48.55,0.0,51
4845,7f61a12660b84afc8a2759c25b76dae6,939,The Holy Family with the Infant St John,The Holy Family with the Infant St John,25,"FRANGIPANE,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
4846,7f6ad3219ce548fb93bd8edee6983863,762,Abundance with dancing figures,Abundance with dancing figures,8,CARAVAGGIO,Original,0,0.4,2.94,1.7,,,,81.3,0.3,6
4847,7f6ad3219ce548fb93bd8edee6983863,762,Abundance with dancing figures,Abundance with dancing figures,8,CARAVAGGIO,Original,0,0.4,2.94,1.7,,,,81.3,0.3,6
4848,7f836b0a65b34d9582f13b0a0e7e31e7,782,Sts Peter and Paul,Sts Peter and Paul,8,"ASTOR,",Original,0,0.6,1.96,0.8,,,,3.2,0.0,4
4849,7f836b0a65b34d9582f13b0a0e7e31e7,782,Sts Peter and Paul,Sts Peter and Paul,8,"ASTOR,",Original,0,0.6,1.96,0.8,,,,3.2,0.0,4
4850,7f862e6f47184f87adf3b1e7274cb04f,775,The Canigiani Madonna,The Canigiani Madonna,8,RAFFAELLO,Original,0,1.2,2.82,1.1,12.483333,41.9,28.0,102.9,0.9,18
4851,7f862e6f47184f87adf3b1e7274cb04f,775,The Canigiani Madonna,The Canigiani Madonna,8,RAFFAELLO,Original,0,1.2,2.82,1.1,12.483333,41.9,28.0,102.9,0.9,18
4852,7f862e6f47184f87adf3b1e7274cb04f,775,The Canigiani Madonna,The Canigiani Madonna,8,RAFFAELLO,Original,0,1.2,2.82,1.1,12.483333,41.9,28.0,102.9,0.9,18
4853,7f8bb54dcb72400b841945ae21a547c3,591,The adulteress.,The adulteres,8,PADOVANINO,Il,3,0.0,0.0,0.0,,,,0.0,0.0,1
4854,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4855,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4856,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4857,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4858,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4859,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4860,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4861,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4862,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4863,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4864,7f92cea5764a4f15bb2cd3e22ce4611d,122,The Virgin with the Son,The Virgin with the Son,8,SASSOFERRATO,i1-,3,-8.4,2.66,-4.7,12.483333,41.9,9.0,40.7,10.44,134
4865,7f986673f86543b58c78cc0dc6801684,940,The Nativity Table,The Nativity Table,8,CIACOMO,Original,0,0.4,1.94,0.7,,,,0.3,0.0,6
4866,7f986673f86543b58c78cc0dc6801684,940,The Nativity Table,The Nativity Table,8,CIACOMO,Original,0,0.4,1.94,0.7,,,,0.3,0.0,6
4867,7fac8e30f4f240588f31366003ea9e32,802,Virgin and Child Enthroned with Saints,Virgin and Child Enthroned with Saints,14,"RUBENS,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
4868,7fb581a26ac14f6897d4762fdbbf889a,114,Behold the man,Behold the man,8,TIZIANO,Original,0,0.2,0.92,0.6,12.326667,45.438611,26.0,22.4,0.4,8
4869,7fb581a26ac14f6897d4762fdbbf889a,114,Behold the man,Behold the man,8,TIZIANO,Original,0,0.2,0.92,0.6,12.326667,45.438611,26.0,22.4,0.4,8
4870,7fb581a26ac14f6897d4762fdbbf889a,114,Behold the man,Behold the man,8,TIZIANO,Original,0,0.2,0.92,0.6,12.326667,45.438611,26.0,22.4,0.4,8
4871,7fb581a26ac14f6897d4762fdbbf889a,114,Behold the man,Behold the man,8,TIZIANO,Original,0,0.2,0.92,0.6,12.326667,45.438611,26.0,22.4,0.4,8
4872,7fd3a8e7e7ca46a89785b893799ba81d,785,Circe. 328x230,Circ,8,PARMIGIANINO,Il,3,0.5,0.95,1.75,10.433333,44.983333,21.0,1.25,0.25,5
4873,7fd3a8e7e7ca46a89785b893799ba81d,785,Circe. 328x230,Circ,8,PARMIGIANINO,Il,3,0.5,0.95,1.75,10.433333,44.983333,21.0,1.25,0.25,5
4874,7fd3a8e7e7ca46a89785b893799ba81d,785,Circe. 328x230,Circ,8,PARMIGIANINO,Il,3,0.5,0.95,1.75,10.433333,44.983333,21.0,1.25,0.25,5
4875,7fd9dd52e150484fbaa4d5998a70be8c,941,"Episode from Roman history. Pen, watercolor, charcoal on greenish gray paper 26o x 239. 233 260",Episode from Roman histor,8,ROMANO,Original,0,0.6,1.96,0.8,,,,0.2,0.2,4
4876,7fd9dd52e150484fbaa4d5998a70be8c,941,"Episode from Roman history. Pen, watercolor, charcoal on greenish gray paper 26o x 239. 233 260",Episode from Roman histor,8,ROMANO,Original,0,0.6,1.96,0.8,,,,0.2,0.2,4
4877,800ef6cfee404d81bb064452493756aa,132,The departure of Abrame cm. 85.1 x 117.3,The departure of Abrame c,8,BASSANO,da,1,-2.0,1.7,1.5,,,,53.5,1.5,30
4878,800ef6cfee404d81bb064452493756aa,132,The departure of Abrame cm. 85.1 x 117.3,The departure of Abrame c,8,BASSANO,da,1,-2.0,1.7,1.5,,,,53.5,1.5,30
4879,800ef6cfee404d81bb064452493756aa,132,The departure of Abrame cm. 85.1 x 117.3,The departure of Abrame c,8,BASSANO,da,1,-2.0,1.7,1.5,,,,53.5,1.5,30
4880,800ef6cfee404d81bb064452493756aa,132,The departure of Abrame cm. 85.1 x 117.3,The departure of Abrame c,8,BASSANO,da,1,-2.0,1.7,1.5,,,,53.5,1.5,30
4881,800ef6cfee404d81bb064452493756aa,132,The departure of Abrame cm. 85.1 x 117.3,The departure of Abrame c,8,BASSANO,da,1,-2.0,1.7,1.5,,,,53.5,1.5,30
4882,80434ed882554696bdf5106a0975abbd,942,The Ecstasy of St Francis,The Ecstasy of St Francis,8,"GRECO,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
4883,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4884,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4885,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4886,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4887,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4888,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4889,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4890,805c2c0eeb804f9182051e15facba161,822,Compassion.,Compassio,8,BELLINI,da -,1,-6.0,2.3,0.5,,,,3.5,3.5,70
4891,8063ee0bfba54b39a657d3c69d4fef5f,85,Madonna with Child.,Madonna with Chil,5,PERUGINO,Original,0,1.0,2.7,0.5,,,,44.5,1.5,30
4892,8063ee0bfba54b39a657d3c69d4fef5f,85,Madonna with Child.,Madonna with Chil,5,PERUGINO,Original,0,1.0,2.7,0.5,,,,44.5,1.5,30
4893,8063ee0bfba54b39a657d3c69d4fef5f,85,Madonna with Child.,Madonna with Chil,5,PERUGINO,Original,0,1.0,2.7,0.5,,,,44.5,1.5,30
4894,8063ee0bfba54b39a657d3c69d4fef5f,85,Madonna with Child.,Madonna with Chil,5,PERUGINO,Original,0,1.0,2.7,0.5,,,,44.5,1.5,30
4895,8063ee0bfba54b39a657d3c69d4fef5f,85,Madonna with Child.,Madonna with Chil,5,PERUGINO,Original,0,1.0,2.7,0.5,,,,44.5,1.5,30
4896,807376a472684784b83fc282d012fd52,804,The drinkers ..,The drinkers,8,TENIERS,il giovane,3,0.6,1.96,1.8,4.3333330000000005,50.833333,4.0,23.2,0.2,4
4897,807376a472684784b83fc282d012fd52,804,The drinkers ..,The drinkers,8,TENIERS,il giovane,3,0.6,1.96,1.8,4.3333330000000005,50.833333,4.0,23.2,0.2,4
4898,8085972fa3454044aa2bda3bbc6e94b4,917,Male figure. Charcoal highlighted in white on prepared brown paper. 285 x 190.,Male figur,8,BARTOLOMEO,Original,0,0.8,0.98,0.9,11.25,43.766667,10.0,0.1,0.1,2
4899,80a505300de24aca9a29f65ad0b6bcd0,377,The statement,The statement,45,HAYD,inc.,3,-2.2,1.58,-0.1,,,,2.1,2.1,42
4900,80a505300de24aca9a29f65ad0b6bcd0,377,The statement,The statement,45,HAYD,inc.,3,-2.2,1.58,-0.1,,,,2.1,2.1,42
4901,80a505300de24aca9a29f65ad0b6bcd0,377,The statement,The statement,45,HAYD,inc.,3,-2.2,1.58,-0.1,,,,2.1,2.1,42
4902,80a505300de24aca9a29f65ad0b6bcd0,377,The statement,The statement,45,HAYD,inc.,3,-2.2,1.58,-0.1,,,,2.1,2.1,42
4903,80a505300de24aca9a29f65ad0b6bcd0,377,The statement,The statement,45,HAYD,inc.,3,-2.2,1.58,-0.1,,,,2.1,2.1,42
4904,80a505300de24aca9a29f65ad0b6bcd0,377,The statement,The statement,45,HAYD,inc.,3,-2.2,1.58,-0.1,,,,2.1,2.1,42
4905,80a69fedd7454d71b6353c24c7589343,732,Summer (Sacrifice of Isaac),Summer (Sacrifice of Isaac),8,"BASSANO,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
4906,80c0431247734f1e88fc74a21a4a87a2,298,adonna with Child.,adonna with Chil,8,CESARE,Original,0,1.8,1.98,0.9,9.2,45.466667,2.0,7.1,0.0,2
4907,80d0880b34584984a72f7efba07885c5,943,Archangel Michael. Table 20,Archangel Michae,8,BASTIANI,Original,0,0.8,1.98,0.9,,,9.0,40.1,0.0,2
4908,80e5c840628e40f796402c67a4fd8162,491,Bacchante and putto.,Bacchante and putt,8,SEC,Original,0,0.6,1.96,0.8,,,,99.2,0.2,4
4909,80e5c840628e40f796402c67a4fd8162,491,Bacchante and putto.,Bacchante and putt,8,SEC,Original,0,0.6,1.96,0.8,,,,99.2,0.2,4
4910,80e61d93b0bd4183bd06c32f089eb822,328,Christ and the centurion.,Christ and the centurio,8,CALIARI,Original,0,-1.2,3.78,0.9,12.326667,45.438611,5.0,52.1,1.1,22
4911,80e61d93b0bd4183bd06c32f089eb822,328,Christ and the centurion.,Christ and the centurio,8,CALIARI,Original,0,-1.2,3.78,0.9,12.326667,45.438611,5.0,52.1,1.1,22
4912,80e61d93b0bd4183bd06c32f089eb822,328,Christ and the centurion.,Christ and the centurio,8,CALIARI,Original,0,-1.2,3.78,0.9,12.326667,45.438611,5.0,52.1,1.1,22
4913,811103a81bdf405da2485665c98a5c6f,944,"Repudiation of Hagar. Canvas, cm. 145 x 191.",Repudiation of Haga,8,RUSCHI,Original,0,0.8,0.98,0.9,12.326667,45.438611,3.0,0.1,0.1,2
4914,812fbfa9e4c84419a39e57d0c7994d50,945,Mars and Venus.,Mars and Venu,8,VERONESE,Original,0,0.8,0.98,0.9,12.326667,45.438611,22.0,0.1,0.1,2
4915,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4916,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4917,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4918,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4919,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4920,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4921,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4922,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4923,81311802b6b949739391e256fa328ad5,38,"Venice, Bacino di San Marco Looking Towards the Palazzo Ducale and the Piazzetta",Venice,8,"MARIESCHI,",Original,0,-8.0,2.1,-3.5,,,,54.5,0.0,90
4924,8174408289e346439324b4561fb81902,150,Venus and Cupid.,Venus and Cupi,8,BRONZINO,I1,3,1.2,2.92,1.6,,,,2.4,0.4,8
4925,8174408289e346439324b4561fb81902,150,Venus and Cupid.,Venus and Cupi,8,BRONZINO,I1,3,1.2,2.92,1.6,,,,2.4,0.4,8
4926,81798113b174464780cf9cd3bd6b2c57,830,Story of Job.,Story of Jo,8,ZANCHI,Original,0,0.8,1.98,0.9,12.326667,45.438611,3.0,6.1,0.95,2
4927,81d2c906eacd4103a91dd0e8ac150a43,928,Martyrdom of St. Peter.,Martyrdom of S,19,RENI,Original,0,1.6,1.96,0.8,11.351,44.507,12.0,11.2,0.2,4
4928,81d2c906eacd4103a91dd0e8ac150a43,928,Martyrdom of St. Peter.,Martyrdom of S,19,RENI,Original,0,1.6,1.96,0.8,11.351,44.507,12.0,11.2,0.2,4
4929,81f133d771da42b292fb7f4112cadf7e,946,Bacchus. Part.,Bacchu,8,BANDINELLI,Original,0,0.8,1.98,0.9,11.25,43.766667,5.0,2.1,2.85,2
4930,81ffc28b2b954488b7d9246549151968,492,The Madonna and Child.,The Madonna and Chil,3,SUSTERMANS,Original,0,1.8,1.98,0.9,11.25,43.766667,7.0,15.1,0.0,2
4931,82050265dc2d4b77a3ef5d19ece19d2d,630,s. Cecilia or the violinist. cm. 75 x 59,,8,STROZZI,Original,0,0.8,0.98,0.9,12.326667,45.438611,8.0,0.1,0.1,2
4932,8209878b402546feb9a2ac522f60d201,920,Tribute Money,Tribute Money,8,"STROZZI,",Original,0,0.4,1.94,0.7,,,,31.3,0.3,6
4933,8209878b402546feb9a2ac522f60d201,920,Tribute Money,Tribute Money,8,"STROZZI,",Original,0,0.4,1.94,0.7,,,,31.3,0.3,6
4934,820b39646c8c440c87609a72cbb92c12,599,Study for the Madonna of S. Simone-Urbino. mn. 548 x 400,Study for the Madonna of S. Simone-Urbin,8,VILLAMEN2A,Original,0,-1.6,2.54,-0.3,,,,83.3,2.3,46
4935,820b39646c8c440c87609a72cbb92c12,599,Study for the Madonna of S. Simone-Urbino. mn. 548 x 400,Study for the Madonna of S. Simone-Urbin,8,VILLAMEN2A,Original,0,-1.6,2.54,-0.3,,,,83.3,2.3,46
4936,820b39646c8c440c87609a72cbb92c12,599,Study for the Madonna of S. Simone-Urbino. mn. 548 x 400,Study for the Madonna of S. Simone-Urbin,8,VILLAMEN2A,Original,0,-1.6,2.54,-0.3,,,,83.3,2.3,46
4937,820b39646c8c440c87609a72cbb92c12,599,Study for the Madonna of S. Simone-Urbino. mn. 548 x 400,Study for the Madonna of S. Simone-Urbin,8,VILLAMEN2A,Original,0,-1.6,2.54,-0.3,,,,83.3,2.3,46
4938,820b39646c8c440c87609a72cbb92c12,599,Study for the Madonna of S. Simone-Urbino. mn. 548 x 400,Study for the Madonna of S. Simone-Urbin,8,VILLAMEN2A,Original,0,-1.6,2.54,-0.3,,,,83.3,2.3,46
4939,820b39646c8c440c87609a72cbb92c12,599,Study for the Madonna of S. Simone-Urbino. mn. 548 x 400,Study for the Madonna of S. Simone-Urbin,8,VILLAMEN2A,Original,0,-1.6,2.54,-0.3,,,,83.3,2.3,46
4940,820b39646c8c440c87609a72cbb92c12,599,Study for the Madonna of S. Simone-Urbino. mn. 548 x 400,Study for the Madonna of S. Simone-Urbin,8,VILLAMEN2A,Original,0,-1.6,2.54,-0.3,,,,83.3,2.3,46
4941,8211f41859104c7a971dd4e8bff31bd1,947,The Virgin adoring the Child.,The Virgin adoring the Chil,43,SASSOFERRATO,i1,3,3.2,2.92,2.6,12.483333,41.9,9.0,34.4,4.14,8
4942,8211f41859104c7a971dd4e8bff31bd1,947,The Virgin adoring the Child.,The Virgin adoring the Chil,43,SASSOFERRATO,i1,3,3.2,2.92,2.6,12.483333,41.9,9.0,34.4,4.14,8
4943,82250aac20d1446da2461fb2f05604c7,148,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,8,PICART,Original,0,-1.0,3.8,1.0,4.916667,52.35,0.0,131.0,1.0,20
4944,82250aac20d1446da2461fb2f05604c7,148,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,8,PICART,Original,0,-1.0,3.8,1.0,4.916667,52.35,0.0,131.0,1.0,20
4945,82250aac20d1446da2461fb2f05604c7,148,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,8,PICART,Original,0,-1.0,3.8,1.0,4.916667,52.35,0.0,131.0,1.0,20
4946,82250aac20d1446da2461fb2f05604c7,148,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,Drawing for engraving by Ovid 1732 in red on 158 z 218 mm squares,8,PICART,Original,0,-1.0,3.8,1.0,4.916667,52.35,0.0,131.0,1.0,20
4947,826f18228cde4bd19498486dd598872f,99,Massacre of the Innocents with fir tree,Massacre of the Innocents with fir tree,33,"RAIMONDI,",Original,0,-5.9,4.21,-1.95,,,,28.95,3.95,79
4948,826f18228cde4bd19498486dd598872f,99,Massacre of the Innocents with fir tree,Massacre of the Innocents with fir tree,33,"RAIMONDI,",Original,0,-5.9,4.21,-1.95,,,,28.95,3.95,79
4949,826f18228cde4bd19498486dd598872f,99,Massacre of the Innocents with fir tree,Massacre of the Innocents with fir tree,33,"RAIMONDI,",Original,0,-5.9,4.21,-1.95,,,,28.95,3.95,79
4950,826f18228cde4bd19498486dd598872f,99,Massacre of the Innocents with fir tree,Massacre of the Innocents with fir tree,33,"RAIMONDI,",Original,0,-5.9,4.21,-1.95,,,,28.95,3.95,79
