,uid_connection,index,uid,level_0,AuthorOriginal,Description,Author,AuthorBirth,path,BeginDate,ImageURL,City,Country,AuthorBirthCity,AuthorDeathCity,Drawer,Type,img1,img2,type,annotated,cluster_file,cluster,set,new_cluster,new set,old_cluster
4475,93410c8df4404a7bb63dd5698c1f21c7,15179.0,79bd946248e14666ad11ff4fcb8a43c7,75,"RUBENS, Pieter Paul",Giudizio di Paride,RUBENS Pieter Paul,1577.0,../data/56B/56B_343.jpg,1595.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56B%2F56B_343.jpg/full/full/0/default.jpg,BRUXELLES,Flemish,Siegen,Antwerp,56B,mythological,79bd946248e14666ad11ff4fcb8a43c7,39357ee5a15d4058a955cba0b0a486c3,POSITIVE,2018-03-03 19:24:35.596496+00:00,Original,603,test,603,test,603.0
4476,93484c0d5ff54e879f6c93b838f23dc6,17719.0,90a48c6f3dda45bb8da75b47b9c43a13,4306,"STROZZI, Bernardo.",I Pifferai (Suonatori ambilanti). cm. 75 x 127,STROZZI Bernardo,1581.0,../data/102C/102C_714.jpg,1599.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F102C%2F102C_714.jpg/full/full/0/default.jpg,ROVERE T O (Trentto),,Genoa,Venice,102C,,90a48c6f3dda45bb8da75b47b9c43a13,f6eaf87b994a4a8fb93bdbed851385c2,POSITIVE,2018-07-12 09:34:35.246351+00:00,Original,828,val,828,val,828.0
4477,9354be81d6f2419a8530d48e3621d3f8,13948.0,706ac85f05db476fb661a31f71ba1ded,1691,"DÜRER, Albrecht",Adam and Eve,"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",../data/WGA/images/d/durer/2/13/2/0421.jpg,1504.0,http://www.wga.hu/html/d/durer/2/13/2/0421.html,ROVIGO,German,Nuremberg,Nuremberg,67A,religious,706ac85f05db476fb661a31f71ba1ded,3b87a2887b2e4c4b801f4c22c7956e0c,POSITIVE,2018-01-07 00:46:15.026401+00:00,Original,371,train,371,train,371.0
4478,937ddaa44b6746a49079e4559674ce6f,13546.0,6cd1920a23d34f83a1ee5f8ff1d15637,54371,"LUINI, Bernardino.","Madonna con Bambino. Tav., 83,5 x 66.",LUINI Bernardino,1470.0,../data/103C/103C_396.jpg,1488.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F103C%2F103C_396.jpg/full/full/0/default.jpg,NAPO L I,,,,103C,,6cd1920a23d34f83a1ee5f8ff1d15637,1dc6d2f937cd4966b36866c451c770a7,POSITIVE,2018-05-08 08:36:57.440923+00:00,Original,747,test,747,test,747.0
4479,9386b5f31f8f4190befc3a1a2654fb9d,12679.0,7723291f006c47439fbe9f44053f79de,227,"LUINI, Bernardino",Holy Family with the Infant St John,"LUINI, Bernardino","(b. 1480, Luino, d. 1532, Milano)",../data/WGA/images/l/luini/father/2/holy_fam.jpg,1501.0,http://www.wga.hu/html/l/luini/father/2/holy_fam.html,VERONA,Italian,,,95C,religious,9000d165bff04ccaad8c679fb3866439,7723291f006c47439fbe9f44053f79de,POSITIVE,2016-05-31 09:50:44+00:00,Original,117,test,117,test,117.0
4480,9395922d46674928927dcedbef32c013,3374.0,1dea6fca833d455a9a0e82affd0e6f14,978,CESARE DA SESTO.,Salomè con la testa del Battista. cm. 130 x 81,CESARE da SESTO,1477.0,../data/154A/154A_220.jpg,1495.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F154A%2F154A_220.jpg/full/full/0/default.jpg,VIENN A,,Sesto Calende,Milan,154A,,70e7e27934f349f49a25eb579f02c835,1dea6fca833d455a9a0e82affd0e6f14,POSITIVE,2018-08-01 17:24:03.728376+00:00,Original,216,val,216,val,216.0
4481,9399de992b6e4166bba11f37492069de,23040.0,cc80ab63cff14e849aa669a20f70b553,344,IZIANO. (eopia da-).,"S. Pietro Martire. cm. 162,5x95",IZIANO (eopia da-),"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/58A/58A_521.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_521.jpg/full/full/0/default.jpg,LONDRA,Italian,Belluno,Venice,58A,religious,cc80ab63cff14e849aa669a20f70b553,8bb6bbde25084e139c4ddacfcc68e121,POSITIVE,2018-07-16 09:50:56.147311+00:00,Original,51,test,51,test,51.0
4482,93a2d93052164892aa6fb0061c675444,7370.0,45588b4e33444ed8b34c523bac808bc4,1,TIZIANO (copia da -),S.Mariá Maddalena. cm. 123 x 91,TIZIANO Vecellio (copia da),1483.0,../data/158B/158B_556.jpg,1560.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158B%2F158B_556.jpg/full/full/0/default.jpg,MONACO,Italian,Belluno,Venice,158B,religious,45588b4e33444ed8b34c523bac808bc4,8851076295d544bd8a902cc1777d7d13,POSITIVE,2018-07-24 14:58:45.767140+00:00,Original,50,train,50,train,50.0
4483,93c81aac37b8486bb157f1f150cdeab9,23834.0,d1551f86723a455fb10f9a3a9a3ae504,4382,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/8tarquin.jpg,1570.0,http://www.wga.hu/html/t/tiziano/08b/8tarquin.html,C O L O N I A,Italian,Belluno,Venice,10A,historical,d1551f86723a455fb10f9a3a9a3ae504,13ed421f6d224992b2db53a795d37bcc,POSITIVE,2016-05-12 15:05:58+00:00,Original,52,train,52,train,52.0
4484,93c9455eb3224ef7a6eeb92639168795,25660.0,dd1505eed69e4e3fa9e2614456d407e5,3121,"GUARDI, Francesco","Paesaggio di fantasia con obelisco e pino marittimo. Penna,acquerellato in bistro 258 x 384 mm.",GUARDI Francesco,1712.0,../data/176A/176A_963.jpg,1730.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F176A%2F176A_963.jpg/full/full/0/default.jpg,BERLINO [BERLIN],,Venice,Venice,176A,,dd1505eed69e4e3fa9e2614456d407e5,424888368f1649298a0c1b71bcd2c227,POSITIVE,2018-05-13 18:14:43.623888+00:00,Original,762,val,762,val,762.0
4485,93cfc8d1e9b44a8a813c24aa7399bed8,21760.0,c072ddd9c875484a881b98109fe40342,684,"ALBANI, Francesco",The Holy Family,"ALBANI, Francesco","(b. 1578, Bologna, d. 1660, Bologna)",../data/WGA/images/a/albani/1/holy_fam.jpg,1605.0,http://www.wga.hu/html/a/albani/1/holy_fam.html,,Italian,,,,religious,c072ddd9c875484a881b98109fe40342,12ee0b10a84e4b85ac9e61568cb4e0b4,POSITIVE,2016-02-23 14:48:26+00:00,Original,9,test,9,test,9.0
4486,93d197441dc54934ad6f136576fe834a,20414.0,d1f2212844d148bda73fd0a3f32a51d6,417,GIAMPIETRINO,Madonna and Child with St Elizabeth and the Infant St John the Baptist,GIAMPIETRINO,(active 1520-40 in Milan),../data/WGA/images/g/giampiet/madonn_d.jpg,1501.0,http://www.wga.hu/html/g/giampiet/madonn_d.html,,Italian,,,,religious,8070848b55034bb5a010c420540b93ab,d1f2212844d148bda73fd0a3f32a51d6,POSITIVE,2016-05-30 10:08:46+00:00,Original,117,test,117,test,117.0
4487,93e6465f7d594a66ba4e1a8af5363064,10847.0,58908f6a22dd4e9cace587fb7b4ba56a,8,"COUSIN, Jean the Elder",Eva Prima Pandora,"COUSIN, Jean the Elder","(b. ca. 1495, Soucy, d. ca. 1560, Paris)",../data/WGA/images/c/cousin/jean_e/evaprima.jpg,1545.0,http://www.wga.hu/html/c/cousin/jean_e/evaprima.html,,French,,,,mythological,58908f6a22dd4e9cace587fb7b4ba56a,00046fb9752f41e8a74ab3a2b1168039,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
4488,93f34ac65db84aec9a8bc83759a51f07,12614.0,663f41f85ff344acb6ad3c0a1fcc9d46,384,"CANTARINI, Simone.",Riposo durante la fuga in Egitto.,CANTARINI Simone,1612.0,../data/124C/124C_219.jpg,1630.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F124C%2F124C_219.jpg/full/full/0/default.jpg,MI LANO,INGHILTERRA,,,124C,,663f41f85ff344acb6ad3c0a1fcc9d46,3a7ca6e8c98e4f868d94250e17d5135f,POSITIVE,2018-06-11 13:21:57.234230+00:00,Original,783,test,783,test,783.0
4489,93faedaf50064fb4a1c8ed584e7d0145,27869.0,f2b0c9ece895424cab5e0b017f4f6300,4388,"DEGAS, Edgar",Music Hall Singer,"DEGAS, Edgar","(b. 1834, Paris, d. 1917, Paris)",../data/WGA/images/d/degas/7/graphi12.jpg,1878.0,http://www.wga.hu/html/d/degas/7/graphi12.html,,French,,,,study,f2b0c9ece895424cab5e0b017f4f6300,0092d6d6183c4ba6beefde0c3934fdae,POSITIVE,2017-09-21 09:39:16.149930+00:00,Original,384,val,384,val,384.0
4490,9401ef43d7284be0998bebcde22dd58b,7039.0,40744d2f63464d189ecb7d132914f241,419,"PASCOLI, Luigia.",La liaddalena nel deserto.,PASCOLI Luigia,1483.0,../data/62B/62B_84.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F62B%2F62B_84.jpg/full/full/0/default.jpg,PADOVA,Italian,Belluno,Venice,62B,religious,40744d2f63464d189ecb7d132914f241,466158b892cb4290a243349e2189eab2,POSITIVE,2018-07-24 14:58:45.536020+00:00,Original,50,train,50,train,50.0
4491,940aefc865e74f919bcf657bb96867c1,15031.0,901375a5901a43219bb592642ffef9ea,793,"BORDONE, Paris",Venus and Cupid,"BORDONE, Paris","(b. 1500, Treviso, d. 1571, Venice)",../data/WGA/images/b/bordone/venuscup.jpg,1540.0,http://www.wga.hu/html/b/bordone/venuscup.html,,Italian,,,,mythological,c7b19c0b3444449794196e11f5fef7c4,901375a5901a43219bb592642ffef9ea,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
4492,941a2685ab0b46f1851138936fb400bc,7602.0,466158b892cb4290a243349e2189eab2,1456,TIZIANO Vecellio,St Mary Magdalene,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/03_1530s/4magdale.jpg,1527.0,http://www.wga.hu/html/t/tiziano/03_1530s/4magdale.html,ROTTERDAM,Italian,Belluno,Belluno,38C,religious,466158b892cb4290a243349e2189eab2,56f3e565c38443759d7236287a3fab7b,POSITIVE,2016-05-12 14:50:54+00:00,Original,50,train,50,train,50.0
4493,94260a56490d4256b6d6489839edcc98,2964.0,1a4ecebdd379406bb7c686121022caf5,857,TIZIANO,"Venere e Adone. 177,1 x 187,2. 155",TIZIANO Vecellio,1483.0,../data/58A/58A_475.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_475.jpg/full/full/0/default.jpg,LONDRA,Flemish,Belluno,Venice,58A,mythological,1a4ecebdd379406bb7c686121022caf5,1153fd805fee4a10a8b1deb136aa2540,POSITIVE,2018-07-19 22:38:01.444604+00:00,Original,54,val,54,val,54.0
4494,943cd35264bc45bfab66a7232959e0fd,19701.0,abd60b8a01ee41689b77f435cca1f08e,846,"BASSANO, Jacopo (copia da)-)",Deposizione,BASSANO Jacopo (copia da),1505.0,../data/46C/46C_675.jpg,1523.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_675.jpg/full/full/0/default.jpg,M ONAC o,,Bassano del Grappa,Bassano del Grappa,46C,,abd60b8a01ee41689b77f435cca1f08e,b76c7caf992b4cf59c43ec9ddb2cbcc3,POSITIVE,2018-01-04 18:20:46.295154+00:00,Original,523,train,523,train,523.0
4495,9445aa1f776c4ea5a6b68c8f92a5f75f,21677.0,bf90d6e9ead840d4a6299f6d0e5fe16e,1338,"BAROCCIO, Federico.",La Madonna del Popolo. Part.,BAROCCI Federico,1528.0,../data/134A/134A_359.jpg,1546.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F134A%2F134A_359.jpg/full/full/0/default.jpg,FIRENZE,,Urbino,Urbino,134A,,bf90d6e9ead840d4a6299f6d0e5fe16e,babdd11c7dd147c88c0607d67cecb5f2,POSITIVE,2018-03-26 23:35:52.404894+00:00,Original,698,train,698,train,698.0
4496,9446e1de862b42d9954e5c924604db47,15007.0,77ca0afc020a43d8982e9433b5ffd9d4,4303,"CATENA, Vincenzo",Hadonna con Bambino.,CATENA Vincenzo,1460.0,../data/48C/48C_1.jpg,1478.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F48C%2F48C_1.jpg/full/full/0/default.jpg,A MSTER D AM,,Venice,Venice,48C,,77ca0afc020a43d8982e9433b5ffd9d4,44692eabe0ab4e81b665f6f845dfa43b,POSITIVE,2018-07-19 19:23:10.851170+00:00,Original,215,train,215,train,215.0
4497,945aa0383e2b47bf882df13f680ea1eb,2135.0,12f3da2c613e4e288fd8d5909aa996ca,4396,"CRANACH, Lucas the Elder",Adam and Eve,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",../data/WGA/images/c/cranach/lucas_e/07/adamev10.jpg,1501.0,http://www.wga.hu/html/c/cranach/lucas_e/07/adamev10.html,,German,,,,religious,12f3da2c613e4e288fd8d5909aa996ca,9e1a97b0357a449aa32e8ff0ee294efe,POSITIVE,2016-05-09 13:32:00+00:00,Original,22,train,22,train,22.0
4498,947f1619af7746259609cae9b0801d12,22265.0,e63316669d8d42f3a0bcb9e4e4c3f218,133,"YÁÑEZ DE LA ALMEDINA, Fernando",Rest during the Flight to Egypt,"YÁÑEZ DE LA ALMEDINA, Fernando",(active 1505-36),../data/WGA/images/y/yanez/d_virgin.jpg,1507.0,http://www.wga.hu/html/y/yanez/d_virgin.html,,Spanish,,,,religious,2548a50d06a741dda3ece1a79dcdc478,e63316669d8d42f3a0bcb9e4e4c3f218,POSITIVE,2016-05-30 13:17:33+00:00,Original,118,train,118,train,118.0
4499,948018f92b034bd08d4a78a8d5401ce4,4836.0,2ba8876050154619a9d791f03856aada,23769,RAFFAELLO,La pesca miracolosa. Cartone per gli arazzi Vaticani.,RAFFAELLO Sanzio,1483.0,../data/56A/56A_76.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56A%2F56A_76.jpg/full/full/0/default.jpg,L OND R A,Italian,Urbino,Rome,56A,religious,2ba8876050154619a9d791f03856aada,0748cb8f09fd416db8e3a7d5cb27b5ba,POSITIVE,2018-03-27 17:44:48.991288+00:00,Original,711,test,711,test,711.0
4500,94813d24e7244a73968ae627fdb9c742,15053.0,786d27a9c9ae464d92d931e2395f9571,59308,"BELLINI, Giovanni (scuola di -)","liadonna col Bambino, S. Giovanni Battista e S. Anna.",BELLINI Giovanni (scuola di),1431.0,../data/47A/47A_531.jpg,1449.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F47A%2F47A_531.jpg/full/full/0/default.jpg,FRA NOF ORT E,Inghilterra,Venice,Venice,47A,,786d27a9c9ae464d92d931e2395f9571,a0c6675ec28a4019897ce2597e0877e3,POSITIVE,2018-07-19 18:35:33.801480+00:00,Original,855,test,855,test,855.0
4501,948427bb867840f280cbc6bfe494391a,16889.0,8b47beb1f1a6438993f3988e880cfa9c,2741,RATT AELLO (Inv.). UGO DA CARPI (Inc.).,La pesca miracolosa.,RATT AELLO (Inv ) UGO DA CARPI (Inc ),1483.0,../data/45C/45C_303.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F45C%2F45C_303.jpg/full/full/0/default.jpg,VENEZIA,,Urbino,Rome,45C,,8b47beb1f1a6438993f3988e880cfa9c,58f05791bd90492b898b8fefbefaef83,POSITIVE,2018-03-27 17:44:48.723083+00:00,Original,711,test,711,test,711.0
4502,948d08f3081d4b779724da1f5b9fbba8,13716.0,6f05676574de44d4998172c8f5948ee6,371,INNOCENZO DA IMOLA,Madonna col Bambino e i Santi Girolamo e Francesco. (68 x 55).,INNOCENZO da IMOLA,1485.0,../data/111B/111B_675.jpg,1503.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F111B%2F111B_675.jpg/full/full/0/default.jpg,ROMA,,Imola,Bologna,111B,,6f05676574de44d4998172c8f5948ee6,c11e2b2c21b44fbb8ce17af5fc0b9bf0,POSITIVE,2018-03-14 21:59:50.875248+00:00,Original,144,val,144,val,144.0
4503,949578de6846491ca49d4f7671c38693,20418.0,b4b69deeac0c4a7e983adf3c517b411a,1430,TIZIANO,Il sacrificio di Ambramo.,TIZIANO Vecellio,1483.0,../data/44B/44B_1017.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F44B%2F44B_1017.jpg/full/full/0/default.jpg,PARIGI,Italian,Belluno,Venice,44B,religious,b4b69deeac0c4a7e983adf3c517b411a,b389a9c8a9f54888adf85140bd60f839,POSITIVE,2018-06-11 21:27:04.845704+00:00,Original,567,test,567,test,567.0
4504,9496a9226573428688d18a411007f2c5,2258.0,152ce0d716a344d58170122b137ac93d,379,"DÜRER, Albrecht",St Jerome,"DÜRER, Albrecht","(b. 1471, Nürnberg, d. 1528, Nürnberg)",../data/WGA/images/d/durer/1/09/8jerome.jpg,1521.0,http://www.wga.hu/html/d/durer/1/09/8jerome.html,SANREMO,German,,,54A,religious,152ce0d716a344d58170122b137ac93d,f18aa54b7d234c55b434bf36f159b3ab,POSITIVE,2016-06-09 13:12:56+00:00,Original,151,train,151,train,151.0
4505,94bc54d888bc4c02b0198f1e3e6bba79,23066.0,ea372f651bdb45158cf768bb3c33b1d7,306,"GENIGNANI, Lodovico",La Pietà.,GENIGNANI Lodovico,1560.0,../data/112C/112C_387.jpg,1578.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F112C%2F112C_387.jpg/full/full/0/default.jpg,ROMA,Italian,Bologna,Rome,112C,religious,2dbed0b5e28142639e418915ae3a5f64,ea372f651bdb45158cf768bb3c33b1d7,POSITIVE,2018-01-28 09:33:44.922749+00:00,Original,226,train,226,train,226.0
4506,94c614fd770a49ffb211706b998650f6,,94c614fd770a49ff999e9fea175887ff,4405,"ARCIMBOLDI, Giuseppe.",Costume femminile. Penna e acquerello bleu  301 x 207.,ARCIMBOLDI Giuseppe,1520.0,../data/29C/29C_297.jpg,1538.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F29C%2F29C_297.jpg/full/full/0/default.jpg,FIRENZE,Italian,Milan,Milan,29C,study,94c614fd770a49ff999e9fea175887ff,061d3a1c74304ddbb211706b998650f6,POSITIVE,10-06-2022_15:21:50,morphograph,897,no set,897,train,
4507,94c765645a5848af8940d1c7f0984f01,27335.0,ea75a7a900dd44818f0fa4fe55fe606b,4406,"BASSANO, Leandro (scuola di-)",S. Gerolamo nel deserto. 211 x 265.,BASSANO Leandro (scuola dei),1557.0,../data/13C/13C_107.jpg,1575.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F13C%2F13C_107.jpg/full/full/0/default.jpg,L O N DRA,(Fuerto Rico),Bassano del Grappa,Venice,13C,,ea75a7a900dd44818f0fa4fe55fe606b,eace626ee4b74a29902da4cd50e5dccb,POSITIVE,2018-03-11 10:32:24.128124+00:00,Original,612,val,612,val,612.0
4508,94d49e2ae8c54f91a60e434957c948c4,19309.0,a6109fb011fb4ae28f511c31869ccffa,1580,LORENZO DI CREDI,Madonna with the Christ Child and St John the Baptist,LORENZO DI CREDI,"(b. ca. 1459, Firenze, d. 1537, Firenze)",../data/WGA/images/l/lorenzo/credi/madonna.jpg,1501.0,http://www.wga.hu/html/l/lorenzo/credi/madonna.html,,Italian,,,,religious,a6109fb011fb4ae28f511c31869ccffa,50d51588b5ec4364bcce8b1e552bdd7a,POSITIVE,2016-06-01 14:26:34+00:00,Original,126,val,126,val,126.0
4509,94d4bcdbe5914512bb29045141eb8cc9,27350.0,ead9a8fe64834266a9745dac8f541509,2742,VERONESE (bottega di -),"Cristo e il Centurione. cm. 167,8 x 311,8",VERONESE (bottega di -),1570.0,../data/158B/158B_598.jpg,1588.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158B%2F158B_598.jpg/full/full/0/default.jpg,MONACO,(Germania),Venice,Venice,158B,,ead9a8fe64834266a9745dac8f541509,795c8044cd084e6b8079f05760ee964d,POSITIVE,2018-07-24 14:15:03.074973+00:00,Original,873,test,873,test,873.0
4510,94ebdbec48d3410eb6091ad3e9896d26,4378.0,272cd39493464a878264554be785e9db,1288,"LE FEBRE, Valentin (inc.) TIZIANO (inv.)",S. Pietro Martire. Pala d'altare a S. Giovanni e Paolo.,TIZIANO Vecellio (inv) LE FEBRE Valentin (inc) ,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/43A/43A_7.jpg,1527.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F43A%2F43A_7.jpg/full/full/0/default.jpg,VENEZIA,Italian,Belluno,Venice,43A,religious,272cd39493464a878264554be785e9db,8da4a40e282749da8d62741fd97fedb6,POSITIVE,2018-07-16 09:47:57.693767+00:00,Original,51,test,51,test,51.0
4511,951421f541804e079c7e77cb1e8ac8a2,,951421f541804e0785b5b59c0f7fb20e,741,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/6tarquin.jpg,1568.0,http://www.wga.hu/html/t/tiziano/08b/6tarquin.html,C O L O N I A,Italian,Belluno,Venice,10A,mythological,951421f541804e0785b5b59c0f7fb20e,cdc2146ba34346d79c7e77cb1e8ac8a2,POSITIVE,10-06-2022_14:43:45,morphograph,52,no set,52,train,
4512,951421f541804e07a9ee02e0c2dd9bcd,,951421f541804e0785b5b59c0f7fb20e,741,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/6tarquin.jpg,1568.0,http://www.wga.hu/html/t/tiziano/08b/6tarquin.html,C O L O N I A,Italian,Belluno,Venice,10A,mythological,951421f541804e0785b5b59c0f7fb20e,6b33189d3a264bc7a9ee02e0c2dd9bcd,POSITIVE,10-06-2022_14:43:45,morphograph,52,no set,52,train,
4513,951421f541804e07abeb9f1e5e73a8e7,,951421f541804e0785b5b59c0f7fb20e,741,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/6tarquin.jpg,1568.0,http://www.wga.hu/html/t/tiziano/08b/6tarquin.html,C O L O N I A,Italian,Belluno,Venice,10A,mythological,951421f541804e0785b5b59c0f7fb20e,8ed68a3ccdc4416aabeb9f1e5e73a8e7,POSITIVE,10-06-2022_14:43:45,morphograph,52,no set,52,train,
4514,951421f541804e07b10f9a3a9a3ae504,,951421f541804e0785b5b59c0f7fb20e,741,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/6tarquin.jpg,1568.0,http://www.wga.hu/html/t/tiziano/08b/6tarquin.html,C O L O N I A,Italian,Belluno,Venice,10A,mythological,951421f541804e0785b5b59c0f7fb20e,d1551f86723a455fb10f9a3a9a3ae504,POSITIVE,10-06-2022_14:43:45,morphograph,52,no set,52,train,
4515,951421f541804e07b7727814869d9827,,951421f541804e0785b5b59c0f7fb20e,741,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/6tarquin.jpg,1568.0,http://www.wga.hu/html/t/tiziano/08b/6tarquin.html,C O L O N I A,Italian,Belluno,Venice,10A,mythological,951421f541804e0785b5b59c0f7fb20e,42d6781bd6264f55b7727814869d9827,POSITIVE,10-06-2022_14:43:45,morphograph,52,no set,52,train,
4516,951421f541804e07be1516c099b89611,,951421f541804e0785b5b59c0f7fb20e,741,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/6tarquin.jpg,1568.0,http://www.wga.hu/html/t/tiziano/08b/6tarquin.html,C O L O N I A,Italian,Belluno,Venice,10A,mythological,951421f541804e0785b5b59c0f7fb20e,719bdd8a6787461dbe1516c099b89611,POSITIVE,10-06-2022_14:43:45,morphograph,52,no set,52,train,
4517,9525600cbd5c4024af96ad803a72776d,26798.0,e94b8266b62249f491bc673bd81a5561,4416,"ASSOFERRATO, Giovanni Battista Salvi detto Il",Madonna orante,SASSOFERRATO Giovanni Battista Salvi detto Il,1609.0,../data/56C/56C_292.jpg,1627.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56C%2F56C_292.jpg/full/full/0/default.jpg,NEW YORK,Italian,Ancona,Rome,56C,religious,e94b8266b62249f491bc673bd81a5561,739a014572fc45149e2958b405df2bd9,POSITIVE,2018-07-13 18:32:24.290040+00:00,Original,838,train,838,train,838.0
4518,9529497aa93949eeb7637fbe552e5fc1,11967.0,5e45f79dc02b4f76a3b9fdab17ddf11b,2306,CANALETTO,Campo Santa Maria Formosa,CANALETTO,"(b. 1697, Venezia, d. 1768, Venezia)",../data/WGA/images/c/canalett/5/canal503.jpg,1730.0,http://www.wga.hu/html/c/canalett/5/canal503.html,VENEZIA,Italian,Venice,Venice,42A,landscape,5e45f79dc02b4f76a3b9fdab17ddf11b,c813abb735914f92b574468d58c8f667,POSITIVE,2018-05-25 12:32:09.391747+00:00,Original,385,train,385,train,385.0
4519,95414363bbad4b5fa5a12da29c3cb351,23830.0,d1475f2f1b9e441a851d7f1bb4a3bf9d,4418,"LE FEBRE, Valentin (inc.) TIZIANO (inv.)","La Madonna, il Bambino e S. Marco.",TIZIANO Vecellio (inv) LE FEBRE Valentin (inc) ,,../data/43A/43A_26.jpg,,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F43A%2F43A_26.jpg/full/full/0/default.jpg,GLAS G O W,,,,43A,,d1475f2f1b9e441a851d7f1bb4a3bf9d,240be4918e9a43e29a31bbf4fef911ca,POSITIVE,2018-03-12 17:15:21.034690+00:00,Original,105,test,105,test,105.0
4520,95755b6085084368a32daf3e7c8fe8ca,13173.0,68e2987028cf451cae8a32e164552709,178,"BELLINI, Giovanni",Virgin and Child,"BELLINI, Giovanni","(b. ca. 1426, Venezia, d. 1516, Venezia)",../data/WGA/images/b/bellini/giovanni/1480-89/114madon.jpg,1485.0,http://www.wga.hu/html/b/bellini/giovanni/1480-89/114madon.html,M ILAN O,Italian,Venice,Venice,48C,religious,68e2987028cf451cae8a32e164552709,e64f06a88f774f7a9ac562037c543ba5,POSITIVE,2018-04-02 17:44:51.817266+00:00,Original,718,train,718,train,718.0
4521,9576f95c947948dfb1577d8139b862de,19178.0,a39e45141ecc4199af49f5a1e06f7872,3754,"ARCIMBOLDO, Giuseppe",Summer,"ARCIMBOLDO, Giuseppe","(b. 1526, Milano, d. 1593, Milano)",../data/WGA/images/a/arcimbol/3allegor/2seaso2.jpg,1573.0,http://www.wga.hu/html/a/arcimbol/3allegor/2seaso2.html,,Italian,,,,mythological,a39e45141ecc4199af49f5a1e06f7872,a95284e7ad0842eb9807f76e529dc08d,POSITIVE,2016-02-23 14:15:15+00:00,Original,7,train,7,train,7.0
